date,dead,injured,lon,lat
2021-05-24,0,0,18.012172,59.361682
2021-05-24,1,0,17.581684,59.185836
2021-05-26,0,0,21.527676,65.095079
2021-05-29,0,0,11.888321,57.724549
2021-05-30,0,1,12.993619,55.573139
2021-05-30,1,0,12.020806,57.768182
2021-05-31,1,0,17.884911,59.396909
2021-05-31,1,0,17.924683,59.408604
2021-06-02,0,0,16.225606,56.623961
2021-06-03,0,0,13.102258,55.655755
2021-06-06,0,0,17.907543,59.393711
2021-06-07,0,0,17.893933,59.275403
2021-06-08,0,0,17.858832,59.254613
2021-06-11,0,0,16.510912,63.619501
2021-06-14,0,1,16.434936,59.723577
2021-06-15,0,1,17.902852,59.524107
2021-06-15,0,0,11.926267,57.69312
2021-06-18,0,0,17.630886,59.210905
2021-06-19,0,0,14.152809,56.026925
2021-06-22,0,0,17.74685,59.497827
2021-06-24,0,0,13.731182,56.551649
2021-06-26,0,0,24.094343,65.851292
2021-06-27,0,0,17.634592,59.213526
2021-06-28,0,0,13.137855,55.843231
2021-06-30,1,0,11.890767,57.715621
2021-07-03,0,0,13.571634,59.402121
2021-07-07,0,1,18.136103,59.140381
2021-07-08,0,0,15.621252,58.410666
2021-07-09,1,0,11.934635,57.673549
2021-07-10,0,1,17.9054,59.389266
2021-07-10,0,0,12.979031,55.57919
2021-07-10,0,0,13.011004,55.605777
2021-07-13,0,0,12.979031,55.57919
2021-07-15,0,0,17.918817,59.52465
2021-07-18,0,0,15.289909,56.17325
2021-07-19,0,0,13.343725,55.659252
2021-07-25,0,1,17.900586,59.394765
2021-07-30,0,1,16.54076,59.627176
2021-07-31,0,0,17.897222,59.396637
2021-08-02,0,0,17.616849,59.507682
2021-08-05,1,1,15.641461,58.392603
2021-08-06,0,0,17.900662,59.395662
2021-08-09,1,0,16.987975,59.632833
2021-08-09,0,1,12.013844,57.791386
2021-08-15,1,0,12.740285,56.060361
2021-08-15,0,0,12.007017,57.711235
2021-08-16,2,0,17.912895,59.39449
2021-08-16,0,0,12.883165,57.658837
2021-08-21,1,0,13.01259,55.605803
2021-08-25,1,0,15.580431,58.426126
2021-08-26,0,1,17.942257,59.590618
2021-08-29,0,0,17.985969,59.303876
2021-08-30,1,1,17.88667,59.396871
2021-09-03,0,2,18.130786,59.139611
2021-09-14,0,1,17.58472,59.202847
2021-09-15,1,0,17.617652,59.814031
2021-09-15,0,1,15.56134,58.410044
2021-09-18,0,0,20.446385,64.518387
2021-09-22,0,1,16.331749,56.675882
2021-10-05,0,0,16.328217,57.08472
2021-10-06,1,0,15.571085,58.377667
2021-10-08,0,0,16.50419,59.602453
2021-10-17,0,1,18.127542,59.142385
2021-11-01,0,1,12.988818,55.573959
2021-11-03,0,0,12.845422,55.874406
2022-01-22,1,0,13.017982,55.561851
2022-01-18,0,0,12.719358,56.033912
2022-02-08,0,0,16.520789,59.381317
2022-02-11,1,0,16.370547,56.665577
2022-02-14,0,0,13.003711,55.593076
2022-02-04,1,0,12.94177,57.748755
2022-02-07,0,0,13.39245,55.595195
2022-02-01,0,0,15.633311,60.583822
2022-02-02,0,0,15.201735,59.267892
2022-03-02,0,0,15.231905,59.31903
2022-03-15,0,0,17.997866,59.379086
2022-03-15,0,0,17.937308,59.411914
2022-03-15,0,0,17.942618,59.432462
2022-03-20,0,0,17.625534,59.505711
2022-03-25,0,0,17.928412,59.390549
2022-03-28,1,0,18.042024,59.341219
2022-03-16,0,0,16.534967,58.993132
2022-03-25,0,0,16.520789,59.381317
2022-03-25,0,0,16.530133,59.354263
2022-01-01,0,1,16.533287,58.837759
2022-01-06,0,0,16.479474,59.604531
2022-01-07,0,2,14.977983,58.039428
2022-01-07,0,0,14.977983,58.039428
2022-01-02,0,0,14.520762,59.789806
2022-01-13,0,0,12.906297,59.136224
2022-01-10,1,0,17.840462,59.41316
2022-01-03,0,1,11.933434,57.727448
2022-01-04,0,0,13.020567,55.605033
2022-01-05,0,0,13.022199,55.604161
2022-01-05,0,0,13.022199,55.604161
2022-01-05,0,0,13.022199,55.604161
2022-01-05,0,0,13.022199,55.604161
2022-01-05,0,0,13.022199,55.604161
2022-01-05,0,0,13.022199,55.604161
2022-01-07,0,0,13.00283,55.516668
2022-01-07,0,0,13.00283,55.516668
2022-01-08,0,1,12.982543,55.603515
2022-01-09,0,0,12.730288,56.066469
2022-01-14,1,0,13.025371,55.604212
2022-01-08,0,3,14.794677,56.919106
2022-01-27,0,0,13.573319,59.403935
2022-01-26,0,1,16.53523,59.389231
2022-01-28,1,0,15.678883,58.381632
2022-01-19,0,1,15.580475,58.428821
2022-01-31,0,1,14.668998,57.384173
2022-01-24,0,0,18.262404,59.327797
2022-01-18,0,0,17.802013,59.459816
2022-01-25,1,0,17.816354,59.250149
2022-01-25,0,0,17.605436,59.198839
2022-01-29,1,0,17.930092,59.389612
2022-01-16,0,0,12.639829,56.100722
2022-01-18,1,0,12.697068,56.057765
2022-01-19,0,0,12.719358,56.033912
2022-02-01,0,0,18.098926,59.232039
2022-02-05,0,0,17.926442,59.408564
2022-02-09,1,0,18.257387,59.293772
2022-02-13,0,1,18.08765,59.243092
2022-02-13,1,0,18.12846,59.267279
2022-02-22,1,0,17.582632,59.198396
2022-02-24,0,0,12.504543,56.895257
2022-02-24,0,0,12.504543,56.895257
2022-02-24,0,0,12.504543,56.895257
2022-02-24,0,0,12.504543,56.895257
2022-02-19,0,0,11.924365,57.715544
2022-02-17,0,1,16.181672,58.586368
2022-02-28,0,1,17.024254,59.380763
2022-02-17,1,0,13.66146,55.85094
2022-02-16,0,0,16.363925,56.662955
2022-02-18,0,0,16.324852,56.711895
2022-03-05,0,0,12.475694,56.909057
2022-03-07,0,0,12.119984,57.239312
2022-03-02,0,1,17.633782,59.520819
2022-03-04,1,0,18.158606,59.175783
2022-03-09,0,0,18.172914,59.254519
2022-03-08,0,0,17.837868,59.613589
2022-03-04,0,0,16.53523,59.389231
2022-03-07,0,1,13.534622,57.304208
2022-03-13,0,0,16.520789,59.381317
2022-03-06,0,0,12.210655,58.94073
2022-03-06,0,0,12.210655,58.94073
2022-02-18,0,0,15.840702,57.487805
2022-03-01,0,1,16.123592,56.701294
2022-03-06,1,0,16.367317,56.666511
2022-03-06,0,1,12.036858,57.777546
2022-03-11,0,1,12.027707,57.806991
2022-03-01,0,1,15.238379,59.239991
2022-03-09,0,0,13.01436,55.57078
2022-03-09,0,0,13.01436,55.57078
2022-03-09,0,0,13.01436,55.57078
2022-03-11,0,1,14.798122,56.889466
2022-03-26,0,1,16.51903,59.381337
2022-03-20,0,0,16.163165,58.547016
2022-03-28,0,0,16.176483,58.585518
2022-03-28,0,0,16.502639,59.368953
2022-03-28,0,0,16.502639,59.368953
2022-03-30,0,0,14.206328,57.780055
2022-03-19,0,0,15.155431,59.115289
2022-03-22,0,0,13.506336,59.404982
2022-03-20,1,0,13.181249,58.498082
2022-03-16,0,0,13.020112,55.582557
2022-03-25,0,0,14.156917,56.0593
2022-02-28,1,1,17.05021,61.307837
2022-03-27,0,1,16.507611,59.59972
2022-02-28,0,0,17.05021,61.307837
2022-04-01,0,1,17.343331,62.401464
2022-04-01,0,0,17.343331,62.401464
2022-04-01,0,0,17.343331,62.401464
2022-04-01,0,0,17.343331,62.401464
2022-04-13,1,0,14.861506,56.168122
2022-04-13,0,0,16.357223,56.70346
2022-04-14,0,0,16.355558,56.70258
2022-04-15,0,1,13.294559,55.839212
2022-04-15,0,0,13.294559,55.839212
2022-04-16,0,1,13.04014,55.594563
2022-04-17,0,1,18.144141,59.266002
2022-04-18,0,1,17.803213,59.410372
2022-04-15,1,0,18.161284,59.658302
2022-04-15,1,0,18.161284,59.658302
2022-05-03,0,0,13.048783,55.580321
2022-05-03,0,0,13.048783,55.580321
2022-05-03,0,0,13.048783,55.580321
2022-05-03,0,0,13.048783,55.580321
2022-05-03,0,0,13.048783,55.580321
2022-05-03,0,0,12.703056,56.038103
2022-05-03,0,0,12.703056,56.038103
2022-02-17,0,0,12.923245,55.553991
2022-02-17,0,0,12.923245,55.553991
2022-04-01,0,0,17.343331,62.401464
2022-04-01,0,0,17.343331,62.401464
2022-03-27,0,0,18.074915,59.296413
2022-04-05,1,0,17.814159,59.244805
2022-04-09,0,0,17.902715,59.357876
2022-04-10,1,0,17.640482,59.19903
2022-04-10,1,0,18.128226,59.267024
2022-04-06,0,1,16.270584,60.544263
2022-04-02,0,1,16.197333,58.591613
2022-04-01,0,0,13.042665,55.575729
2022-04-06,0,0,13.7618,56.1611
2022-04-06,0,0,13.7618,56.1611
2022-04-06,0,0,13.7618,56.1611
2022-04-07,0,0,13.7618,56.1611
2022-04-07,0,0,13.7618,56.1611
2022-04-07,0,0,13.7618,56.1611
2022-04-10,0,0,13.273608,55.446191
2022-04-12,0,0,13.761771,56.161998
2022-04-12,0,0,13.761771,56.161998
2022-04-12,0,0,13.761771,56.161998
2022-04-12,0,0,13.761771,56.161998
2022-04-13,0,0,13.105912,55.645925
2022-04-13,0,0,13.105912,55.645925
2022-04-13,0,0,13.105912,55.645925
2022-04-13,0,0,13.105912,55.645925
2022-04-14,0,0,17.899435,58.905958
2022-04-21,0,0,18.093064,59.24476
2022-04-22,0,1,17.701135,59.809648
2022-04-23,0,0,17.64293,59.885399
2022-04-20,0,1,17.677469,59.870327
2022-04-23,0,1,16.446976,59.590524
2022-04-23,0,1,16.769911,60.606832
2022-04-16,0,1,16.74815,60.609813
2022-04-23,0,0,16.446976,59.590524
2022-04-23,0,0,16.446976,59.590524
2022-04-14,0,0,15.198206,59.264306
2022-04-23,0,0,15.201661,59.25532
2022-04-24,0,0,17.935062,58.912342
2022-04-11,0,0,13.28509,57.204017
2022-04-18,0,0,16.482665,59.354811
2022-04-27,0,0,16.520789,59.381317
2022-04-27,0,0,16.520789,59.381317
2022-04-27,0,0,16.520789,59.381317
2022-04-28,1,0,11.927798,57.754276
2022-04-28,0,0,11.927798,57.754276
2022-04-28,0,0,17.836186,59.362037
2022-04-26,0,0,17.658877,59.210336
2022-04-25,0,0,18.030521,59.251625
2022-05-01,0,0,17.626465,59.221776
2022-04-21,0,0,13.006981,55.559876
2022-04-21,0,0,13.006981,55.559876
2022-05-05,0,0,16.488608,59.610714
2022-05-07,0,1,17.70568,59.623574
2022-05-02,0,0,16.515351,59.377788
2022-05-04,0,0,16.523865,59.371401
2022-05-12,0,1,13.531481,57.294289
2022-05-12,0,1,16.531387,59.382091
2022-05-04,0,0,12.338144,58.367441
2022-05-04,0,0,12.338144,58.367441
2022-05-12,0,0,11.908009,57.65133
2022-05-16,0,0,11.891229,57.71024
2022-05-16,0,0,11.891229,57.71024
2022-05-03,0,0,13.048783,55.580321
2022-02-17,0,0,12.923245,55.553991
2022-05-22,0,0,23.253291,67.249981
2022-05-22,0,0,23.253291,67.249981
2022-05-22,0,0,23.253291,67.249981
2022-05-05,0,0,17.599575,59.19087
2022-05-11,0,1,18.089339,59.339207
2022-05-12,0,0,17.825779,59.617444
2022-05-16,0,0,17.63998,59.215213
2022-05-19,0,0,17.922751,59.386183
2022-05-14,0,0,17.93829,59.402906
2022-03-10,0,0,17.943833,59.426144
2022-05-21,0,0,16.482743,59.356607
2022-05-22,0,0,16.520789,59.381317
2022-05-23,1,0,16.50396,59.359058
2022-05-29,0,0,14.24498,57.781189
2022-05-27,0,0,18.047934,59.34827
2022-05-22,0,0,18.08663,59.251204
2022-05-20,1,0,15.173773,59.288587
2022-05-29,1,0,15.17551,59.284993
2022-05-29,1,0,15.17551,59.284993
2022-05-24,0,1,16.553166,59.62703
2022-05-29,0,1,17.702843,59.808714
2022-05-17,0,0,11.949597,57.735029
2022-05-17,0,0,11.949597,57.735029
2022-05-22,1,0,16.341921,56.686555
2022-05-29,0,0,13.161645,55.371761
2022-05-31,0,0,13.020338,55.578067
2022-05-31,0,0,13.020338,55.578067
2022-05-31,0,0,13.020338,55.578067
2022-05-31,0,0,13.020338,55.578067
2022-06-02,0,0,17.827943,59.24181
2022-06-06,0,1,17.830065,59.246257
2022-06-10,1,0,17.597895,59.191802
2022-06-12,0,0,18.025905,59.258921
2022-06-11,0,1,17.83084,59.361254
2022-06-13,0,0,17.836098,59.613627
2022-06-08,0,0,17.939953,59.442406
2022-05-30,0,0,14.558427,56.055998
2022-06-05,0,1,13.7618,56.1611
2022-06-07,1,0,14.160616,56.036862
2022-06-07,0,0,14.160616,56.036862
2022-06-08,0,0,16.373739,56.528969
2022-06-12,0,0,12.71969,56.055489
2022-06-12,0,0,12.993967,55.597411
2022-06-12,0,0,12.993967,55.597411
2022-06-14,0,0,12.850015,55.878081
2022-06-14,0,0,12.850015,55.878081
2022-06-14,0,0,12.850015,55.878081
2022-06-15,0,1,13.019026,55.60411
2022-06-16,0,1,24.122349,65.836946
2022-06-17,0,0,13.148819,55.376061
2022-06-17,0,1,13.148819,55.376061
2022-06-14,0,0,12.023935,57.852739
2022-06-14,0,0,12.023935,57.852739
2022-06-27,0,0,11.99851,57.651714
2022-06-27,0,0,11.99851,57.651714
2022-06-09,0,0,18.183061,59.175186
2022-06-16,0,0,17.98223,59.361472
2022-06-22,0,0,17.822465,59.620211
2022-06-22,0,1,17.913753,59.527458
2022-06-23,1,0,18.00025,59.286474
2022-06-24,0,0,18.120002,59.289948
2022-06-27,0,0,11.953676,58.343587
2022-06-28,0,0,11.680093,58.235208
2022-06-23,0,0,15.187776,59.281384
2022-07-31,0,0,21.527258,65.119426
2022-06-26,0,0,16.520789,59.381317
2022-06-28,0,0,16.172897,58.991528
2022-06-30,0,0,16.176664,58.590905
2022-07-07,0,0,16.179703,58.986976
2022-07-20,0,0,16.517311,59.382256
2022-06-30,0,0,14.314887,57.730385
2022-07-30,0,0,16.128132,58.579664
2022-07-17,0,0,16.183907,58.601617
2022-07-25,0,0,17.695866,59.810654
2022-07-25,0,0,17.626769,59.816545
2022-07-07,0,1,12.888824,56.661511
2022-07-07,0,0,12.888824,56.661511
2022-07-07,0,0,12.888824,56.661511
2022-07-02,0,0,11.923372,57.667883
2022-07-07,1,0,11.892658,57.732745
2022-07-07,0,0,11.892658,57.732745
2022-07-07,0,0,11.892658,57.732745
2022-07-22,0,1,12.016157,57.681791
2022-07-05,0,1,12.335068,58.362884
2022-07-20,0,0,15.193091,59.290356
2022-07-30,1,0,15.186104,59.296652
2022-07-04,0,1,16.506845,59.622182
2022-07-20,0,0,13.019431,55.564571
2022-07-22,1,0,13.006026,55.578734
2022-07-24,0,0,14.316237,56.402608
2022-07-24,0,0,14.316237,56.402608
2022-07-24,0,0,14.316237,56.402608
2022-07-26,0,1,14.163903,56.03329
2022-07-30,1,0,13.014813,55.5618
2022-07-31,0,0,13.037551,55.582838
2022-07-02,0,0,13.03619,55.578322
2022-07-07,0,1,18.019297,59.263568
2022-07-07,0,1,18.019297,59.263568
2022-07-11,0,1,17.853529,59.233164
2022-07-12,0,0,17.93076,59.43812
2022-07-14,1,0,18.102588,59.233749
2022-07-16,0,1,17.598417,59.175619
2022-07-20,1,0,17.8361,59.234444
2022-07-20,0,0,17.998199,59.263157
2022-07-20,1,0,17.832678,59.193185
2022-07-22,0,0,18.008471,59.260224
2022-07-22,0,0,18.123097,59.285381
2022-07-24,0,0,18.155288,59.158789
2022-07-25,0,1,18.15176,59.215492
2022-07-27,0,0,17.573422,59.21565
2022-07-30,0,1,18.102425,59.231956
2022-07-26,1,0,18.245287,59.332719
2022-08-07,0,1,16.719347,60.892169
2022-08-07,1,0,17.841832,59.366406
2022-08-10,1,0,17.890352,59.274584
2022-08-13,0,0,17.898521,59.391216
2022-08-06,0,0,13.763583,56.155726
2022-08-08,0,0,14.624801,56.165833
2022-08-08,0,0,14.624801,56.165833
2022-08-08,0,0,14.624801,56.165833
2022-08-12,0,1,12.838754,55.870694
2022-08-05,0,0,12.005499,57.648284
2022-08-05,0,0,12.005499,57.648284
2022-08-05,0,0,12.005499,57.648284
2022-07-16,0,0,12.988105,55.556871
2022-07-16,0,0,12.988105,55.556871
2022-07-16,0,0,12.983372,55.587351
2022-07-18,0,0,12.983372,55.587351
2022-07-18,0,0,12.983372,55.587351
2022-07-18,0,0,12.983372,55.587351
2022-08-18,0,1,17.12088,60.693338
2022-08-13,0,0,16.498804,59.361812
2022-08-21,0,0,16.542555,59.395432
2022-08-17,0,1,14.265229,57.777715
2022-08-13,0,1,15.129773,58.330374
2022-08-26,0,1,16.517311,59.382256
2022-08-26,0,1,16.517311,59.382256
2022-08-14,0,0,18.015689,59.333492
2022-08-22,0,1,18.127725,59.266353
2022-08-23,0,0,17.806005,59.454313
2022-08-24,0,0,17.806552,59.454103
2022-08-25,1,0,18.133275,59.161281
2022-08-26,0,1,18.048787,59.270285
2022-08-29,0,0,11.896297,57.651043
2022-08-29,0,0,11.896297,57.651043
2022-08-29,0,0,11.896297,57.651043
2022-08-30,0,0,11.896604,57.647455
2022-08-14,0,0,14.67571,56.048276
2022-08-19,1,0,12.973523,55.562922
2022-08-19,0,1,12.973523,55.562922
2022-08-25,1,0,12.729743,56.053876
2022-08-28,0,0,11.449946,58.406103
2022-08-25,0,0,18.055665,59.336407
2022-09-03,0,1,11.963938,57.744362
2022-09-04,0,1,11.921089,57.694792
2022-09-12,0,0,12.01451,57.722197
2022-09-12,0,0,12.01451,57.722197
2022-09-11,0,0,11.831856,58.348716
2022-09-02,0,0,17.935299,59.510802
2022-09-03,0,1,17.94391,59.427041
2022-09-05,0,1,17.833567,59.246181
2022-09-06,0,0,17.909193,59.474545
2022-09-09,0,1,17.575029,59.190461
2022-09-11,0,0,12.705756,56.039951
2022-09-14,0,0,12.909617,56.077726
2022-09-14,0,0,17.639224,59.861216
2022-09-13,0,0,16.49223,59.61247
2022-09-19,0,1,17.858558,59.627515
2022-09-17,0,0,16.51907,59.382235
2022-09-17,0,0,16.504318,59.367137
2022-09-19,0,0,16.206879,58.569068
2022-09-20,0,1,16.960216,66.388611
2022-09-26,0,0,15.207157,60.156873
2022-09-15,0,0,17.900975,59.419916
2022-12-02,0,2,17.955621,59.217404
2022-12-04,1,0,17.596147,59.191837
2022-12-22,0,0,17.829195,59.742263
2022-12-25,1,0,17.926499,59.388794
2022-12-28,0,0,18.084182,59.262944
2022-12-28,0,0,18.084182,59.262944
2022-12-24,0,0,12.962807,55.586112
2022-12-24,0,0,12.962807,55.586112
2022-09-21,0,0,18.091665,59.538649
2022-09-24,0,1,18.017307,59.260918
2022-09-23,0,1,17.616237,59.179754
2022-09-23,0,0,18.132613,59.140466
2022-09-23,0,0,18.025666,59.256231
2022-09-28,0,1,18.138486,59.166385
2022-09-30,0,0,17.941467,59.378573
2022-09-19,0,0,12.832195,55.882263
2022-09-22,1,0,14.155292,56.060187
2022-09-25,0,0,12.714282,56.038312
2022-09-30,0,0,21.699046,65.822015
2022-10-03,0,0,12.271582,58.055114
2022-10-03,0,0,12.271582,58.055114
2022-10-03,0,0,12.271582,58.055114
2022-09-28,0,1,17.595351,59.204432
2022-09-30,1,0,17.59024,59.206331
2022-10-01,1,0,17.590444,59.209022
2022-09-29,0,1,17.110583,59.636306
2022-09-29,0,1,17.110583,59.636306
2022-10-08,0,0,17.006558,59.37924
2022-10-08,0,0,17.006558,59.37924
2022-10-11,1,0,17.857321,59.633832
2022-05-27,0,0,17.848178,59.421079
2022-09-30,0,0,18.081863,59.256709
2022-10-03,0,0,17.92091,59.282887
2022-10-06,1,1,17.619732,59.179684
2022-10-04,0,1,18.126626,59.266424
2022-10-14,0,0,12.001914,57.712013
2022-10-16,1,0,12.070434,57.757656
2022-10-01,0,1,12.828363,55.836359
2022-10-03,0,1,13.766802,56.155758
2022-10-03,0,0,13.766802,56.155758
2022-10-03,0,0,13.766802,56.155758
2022-10-20,0,0,13.019702,55.559183
2022-10-20,0,0,13.019702,55.559183
2022-10-20,0,0,13.019702,55.559183
2022-10-20,0,0,13.019702,55.559183
2022-10-20,0,0,13.019702,55.559183
2022-10-20,0,0,13.019702,55.559183
2022-10-16,0,0,18.055665,59.336407
2022-10-17,0,0,17.630181,59.519993
2022-10-16,0,0,18.098315,59.244635
2022-10-24,0,1,17.600165,59.175584
2022-10-23,0,1,16.51719,59.379563
2022-10-27,0,0,16.540428,59.387374
2022-10-25,1,0,16.752142,60.616047
2022-10-15,0,0,16.711573,60.401935
2022-10-24,0,0,21.571541,65.142714
2022-10-24,0,0,21.571541,65.142714
2022-10-30,0,1,17.149023,60.675825
2022-10-27,0,0,18.010415,59.361723
2022-10-31,0,0,14.128423,58.705605
2022-10-28,0,0,15.198347,59.288552
2022-10-20,0,0,13.019702,55.559183
2022-10-20,0,0,13.019702,55.559183
2022-10-20,0,0,13.019702,55.559183
2022-10-20,0,0,13.019702,55.559183
2022-10-20,0,0,13.019702,55.559183
2022-10-20,0,0,13.019702,55.559183
2022-10-29,0,0,13.112177,55.647819
2022-10-29,0,0,13.112177,55.647819
2022-10-29,0,0,13.112177,55.647819
2022-10-29,0,0,15.189531,59.281381
2022-10-30,0,1,12.111398,57.728939
2022-10-30,0,0,12.111398,57.728939
2022-10-10,0,0,17.646071,59.879946
2022-11-05,1,0,17.122474,60.68972
2022-11-01,0,0,16.520789,59.381317
2022-11-07,0,0,16.489894,59.359219
2022-11-12,0,0,16.503921,59.35816
2022-11-08,1,0,12.025879,57.808746
2022-11-03,0,0,12.075374,57.488143
2022-11-03,0,0,12.075374,57.488143
2022-11-14,0,1,12.512026,56.906191
2022-11-12,0,1,12.709105,56.07147
2022-10-30,0,0,17.631762,59.24503
2022-11-02,0,0,18.113598,59.546216
2022-11-04,0,0,17.989236,59.381081
2022-11-06,0,0,18.128025,59.281668
2022-11-11,0,0,18.014088,59.363435
2022-10-16,0,0,15.215707,59.257992
2022-10-16,0,0,15.215707,59.257992
2022-11-03,0,0,17.222397,59.260753
2022-11-27,0,1,16.491928,59.365483
2022-11-27,0,0,16.491928,59.365483
2022-11-17,0,0,13.323211,55.841404
2022-11-29,0,0,12.021133,57.805039
2022-11-29,0,0,12.021133,57.805039
2022-11-29,0,0,12.021133,57.805039
2022-11-29,0,0,12.021133,57.805039
2022-11-29,0,0,12.021133,57.805039
2022-11-29,0,0,12.021133,57.805039
2022-11-29,0,0,12.021133,57.805039
2022-11-18,0,1,17.944713,59.497112
2022-11-21,0,0,17.939531,59.518794
2022-11-26,0,0,17.842853,59.39963
2022-11-14,0,0,12.264071,57.7539
2022-11-27,0,0,17.625922,59.805781
2022-12-06,0,0,17.697429,59.807927
2022-12-02,0,1,17.331404,62.422319
2022-11-29,0,1,17.013404,58.750313
2022-11-29,0,0,17.013404,58.750313
2022-12-13,1,0,22.253046,65.588288
2022-12-11,0,0,11.900056,57.724838
2022-12-11,0,0,11.900056,57.724838
2022-12-31,0,0,15.210534,59.272369
2022-12-22,0,1,12.018962,57.851723
2022-12-22,0,0,12.018962,57.851723
2022-12-22,0,0,12.018962,57.851723
2022-12-22,0,0,12.018962,57.851723
2022-12-22,0,0,12.018962,57.851723
2022-12-22,0,0,12.018962,57.851723
2022-12-25,0,0,12.502963,56.894327
2022-12-29,0,0,18.286994,60.286973
